toi,tic,cps_name,tic_jump,toi_jump,evol,source,disp,photo_vetting,spec_vetting,ao_vetting,ra,dec,tmag,tmag_err,vmag,jmag,nobs,last_observed,rms,errvel,template,nobs_goal,tottime,remaining_nobs,remaining_time,n_comments,last_comment,rs,rs_err,r_s,m_s,teff,teff_err,t_eff,logg,logg_err,feh,ast_det_c,current_sectors,ast_det_t,total_sectors,color,spectral_type,vsini,prot,sval,logrhk,jitter,activity,ruwe,rp,rp_err,mp,k,kerr,ksig,epoch,epoch_err,period,period_err,duration,duration_err,b_est,circ_dur,circ_dur_err,max_circ_dur,a_to_R,depth,depth_err,teq,sinc,SNR,dist,prv,ra_J2000,dec_J2000,tks_comments,toi_comments,comment_list,npl,in_other_programs,in_SC1A,in_SC1B,in_SC1C,in_SC1D,in_SC1E,in_SC2A,in_SC2Bi,in_SC2Bii,in_SC2C,in_SC3,in_SC4,in_TOA,in_TOB,SC3_bin_rank,TSM,priority
1757.01,367753709,T001757,367753709,1757,MS,spoc,PC,passed,do observe,-,255.4019,79.067,11.290999999999999,0.006,12.165999999999999,10.305,0,-1,,,False,60,23.43,60,23.430977264128604,0,-1,0.71,0.06,0.71,0.69,4428.0,128.048,4428,4.58,0.10099999999999999,,0.0501,7,0.0501,10,,-,,,,,,,0.98,2.08,0.39,4.98,3.16,0.34,9.22,1685.2043,0.0024,2.1256169999999996,5.9e-05,1.53,0.27,0.5638,1.6,0.42,1.86,8.71,602.28,65.78,970.7737710000001,209.890671,8.479550999999999,104.35,False,17 01 36.5,+79 04 01,SNR=9.5; dV=9 sep=12'' NE,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,41.909948964793536,
1758.01,367858035,T001758,367858035,1758,MS,spoc,PC,passed,do observe,-,354.74300000000005,75.6851,10.091000000000001,0.006,10.794,9.315,0,-1,,,False,60,12.93,60,21.078847525424344,0,-1,0.81,0.05,0.81,0.88,5169.0,121.54299999999999,5169,4.57,0.083,,0.0503,2,0.0504,4,,,,,,,,,0.93,3.38,0.84,11.36,2.88,0.49,5.92,1806.6989,0.0024,20.703854,0.0034920000000000003,3.6,0.35,0.5077,3.59,0.95,4.19,37.75,1707.36,113.52,544.355547,20.751601,12.748386,96.62,False,23 38 58.3,+75 41 06,dV=8.5 sep=8.3'' NE; dV=5.8 sep=25'' NW,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,54.5497412306485,
1759.01,408636441,T001759,408636441,1759,MS,spoc,PC,passed,do observe,-,326.8533,62.7539,9.927999999999999,0.006999999999999999,11.93,8.771,0,-1,,,False,60,19.85,60,20.43170245528859,0,-1,0.63,0.02,0.63,0.61,3960.0,157.0,3960,4.629,0.011000000000000001,,0.05,2,0.0501,3,,M0.0Ve,,,,,,,0.93,3.23,0.46,10.54,2.8,0.4,6.96,1745.4673,0.0015,37.696127000000004,0.002089,3.54,0.21,0.6182,3.86,1.02,4.5,64.0,2680.75,110.28,320.262031,2.486239,23.252628,40.07,False,21 47 24.8,+62 45 13,"Transit looks clean, dV = 9 sep = 4.5'' E, dV = 7.3 sep = 8.1'' SW",Period could be half,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,64.30049248381304,
1761.01,424391516,T001761,424391516,1761,MS,spoc,PC,passed,do observe,-,281.5774,75.3033,10.595,0.006,11.214,10.027999999999999,0,-1,,,False,60,15.1,60,20.83698035693925,0,-1,1.19,0.05,1.19,1.24,6311.0,146.415,6311,4.378,0.087,,0.0524,9,0.0527,12,,,,,,,,,1.0,2.38,2.46,6.26,1.53,0.37,4.1,1694.8039,0.0058,11.5919,0.000816,3.52,0.95,0.6384,3.91,1.03,4.56,19.41,375.91,57.8,926.781943,174.353735,7.390594,242.54,False,18 46 18.6,+75 18 11,SNR=6.5; dV=8.2 sep=22'' N; dV=4 sep=28.6'' SE,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1762.01,435680451,-,-1,-1,MS,spoc,PC,-,-,-,17.914,79.1656,10.595,0.006,11.344000000000001,9.945,0,-1,,,False,60,15.86,60,20.76273994380445,0,-1,0.95,0.05,0.95,1.17,6156.0,262.277,6156,4.553,0.099,,0.0503,2,0.0505,4,,-,,,,,,,1.11,3.92,1.46,14.61,2.91,0.51,5.71,1810.9182,0.0029,24.149898999999998,0.004070000000000001,3.1,0.52,0.7539,4.05,1.07,4.72,39.09,1655.31,190.39,637.046673,38.922973,9.148983,174.2,False,01 11 39.4,+79 09 56,-,,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1764.01,1551345500,-,-1,-1,MS,spoc,PC,-,-,-,277.2919,55.3132,11.202,0.006,12.298,,0,-1,,,False,60,26.2,60,26.201482799083944,0,-1,0.62,0.05,0.62,0.69,4415.0,124.06200000000001,4415,4.698,0.10099999999999999,,0.05,10,0.05,13,,-,,,,,,,1.09,16.47,9.95,40742.89,8270.45,0.35,23754.8,1701.5276,0.0008,47.386525,0.000612,2.04,0.08,0.8999,3.92,1.04,4.57,79.13,36913.02,1313.56,321.11381,2.512794,39.794777,87.29,False,18 29 10.1,+55 18 47,-,v-shaped; possibly EB,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1765.01,272672133,T001765,272672133,1765,MS,spoc,VPC+?,passed,do observe,-,234.2422,67.4525,11.718,0.006,12.478,10.949000000000002,0,-1,,,False,60,30.57,60,30.56550956112915,0,-1,0.9,0.05,0.9,0.88,5203.4,186.0,5202,4.47,0.09,,0.0502,8,0.0502,8,,-,,,,,,,0.94,5.69,1.24,27.51,12.59,0.39,31.99,1900.4662,0.0013,3.4938,0.00032599999999999996,2.08,0.22,0.5963,2.23,0.59,2.59,10.29,3990.27,169.75,1049.4287630000001,286.637399,20.190737,229.44,False,15 36 58.1,+67 27 08,"has SPOC report, dV=6.5 sep=12"" NE",,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1766.01,67666096,KELT-3,67666096,1766,MS,qlp,KP,passed,known planet,-,148.6433,40.38800000000001,9.434,0.006,9.816,8.963,0,-1,,,False,60,7.13,60,12.252522565844444,0,-1,1.61,0.08,1.61,1.34,6518.0,123.7,6518,4.15,0.09,,0.0501,1,0.0501,1,,-,,,,,,,0.88,16.59,0.87,41065.33,14626.56,0.46,31930.84,1872.8544,0.0003,2.70337,5.9999999999999995e-05,2.96,0.12,0.5953,3.17,0.84,3.69,5.59,10360.0,0.81,1705.0,1405.94,219.0,210.25,False,09 54 34.4,+40 23 16,"has SPOC report, dV=4.5 sep=3.7"" NE",KELT-3 b,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1767.01,8767448,WASP-13,8767448,1767,SG,spoc,KP,passed,known planet,-,140.10299999999998,33.8824,9.981,0.006,10.424000000000001,9.442,0,-1,,,False,60,10.97,60,19.948606397657212,0,-1,1.59,0.09,1.59,1.08,5914.0,145.7,5914,4.07,0.09,,0.0557,1,0.0557,1,,-,,,,,,,0.88,16.09,0.91,39662.44,13794.27,0.24,58077.72,1870.7436,0.0004,4.353217,0.00011599999999999999,4.0,0.03,0.4843,3.93,1.04,4.58,7.25,9420.46,64.06,1420.61635,962.560945,139.25148000000002,227.54,False,09 20 24.7,+33 52 56,"dV=5.0 sep=24"" NW",WASP-13 b,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1768.01,137906197,T001768,137906197,1768,MS,qlp,PC,passed,do observe,-,152.1029,55.5401,9.91,0.006,10.419,9.371,0,-1,,,False,20,10.93,20,2.232,0,-1,1.1,0.05,1.1,1.1,5994.0,121.0,5994,4.4,0.08,,0.05,1,0.05,1,,-,,,,,,,1.0,3.08,0.23,9.67,2.98,0.24,12.31,1878.5781,0.0061,7.33855,0.00471,4.08,0.41,-2.4297,3.21,0.85,3.74,15.0,860.0,2.29,1151.0,291.965,10.0,157.6,False,10 08 24.7,+55 32 24,"has SPOC report, dT=4.9 sep=2.3"" SE, dT=6.4 sep=5.8"" E, dT=4.9 sep=14.5"" NW",,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,89.0
1769.01,287225295,-,-1,-1,MS,qlp,BEB?,-,-,-,144.0005,51.6076,9.482000000000001,0.006,10.154,8.824,0,-1,,,False,60,9.0,60,15.996863710823476,0,-1,0.89,0.05,0.89,0.96,5493.0,123.5,5493,4.52,0.08,,0.05,1,0.05,1,,-,,,,,,,0.95,3.27,0.34,10.71,8.3,0.34,24.4,1871.3964,0.0016,0.60987,5.9999999999999995e-05,0.39,0.13,0.9543,1.19,0.32,1.39,3.35,550.0,9.28,1443.0,720.6389999999999,16.0,90.7,False,09 36 00.1,+51 36 27,-,potential L1 candidate; short transit duration; V-shaped; some odd-even,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1770.01,457138169,-,-1,-1,MS,qlp,PNEB,-,-,-,141.3681,50.9088,9.224,0.006,9.715,8.703,0,-1,,,False,60,6.67,60,11.341803628120829,0,-1,1.45,0.06,1.45,1.22,6273.0,117.4,6273,4.2,0.08,,0.05,1,0.05,1,,-,,,,,,,1.04,4.47,0.3,18.27,9.91,0.46,21.7,1871.7259,0.0015,1.09254,0.00013000000000000002,0.83,0.23,0.9419,2.17,0.57,2.53,3.3,860.0,2.1,1622.0,1150.85,27.0,163.44,False,09 25 28.4,+50 54 31,-,2 stars in the pixel; delta mag 5,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1771.01,252479260,HAT-P-22,252479260,1771,MS,spoc,KP,passed,known planet,-,155.6816,50.1284,9.007,0.006,9.763,8.293,0,-1,,,False,60,6.88,60,11.764066617933539,0,-1,1.04,0.05,1.04,0.93,5357.7,112.4,5357,4.37,0.08,,0.0525,1,0.0525,1,,-,,,,,,,0.95,12.46,0.63,317.83,144.49,0.34,426.49,1871.6301,0.0001,3.212214,2.8999999999999997e-05,2.85,0.01,0.0631,2.45,0.65,2.86,8.59,13898.6,51.69,1182.935201,462.76960099999997,256.56942999999995,81.76,False,10 22 43.6,+50 07 42,"dT=6.2 sep=5.8"" E, dV=4.2 sep=9.1"" NE",HAT-P-22 b,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1772.01,85293053,T001772,85293053,1772,MS,qlp,PC,passed,passed,-,156.8379,34.391,9.352,0.006,9.955,8.737,0,-1,,,False,20,7.83,20,1.688,2,17,1.0,0.05,1.0,0.99,5583.1,110.4,5583,4.44,0.08,0.12,0.05,1,0.05,1,,-,0.94,,,,,,0.92,2.46,0.17,6.61,2.12,0.38,5.55,1871.7559,0.0071,8.05147,0.00358,3.4,0.52,0.3563,3.12,0.82,3.63,16.94,590.0,1.28,948.0,134.536,9.0,97.76,False,10 27 21.1,+34 23 27,"has SPOC report, clear field",,"Passes spectroscopic vetting, but no Gaia RV, Passes spectroscopic vetting, but no Gaia RV",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,75.0
1773.01,332064670,55CNC,332064670,1773,MS,spoc,KP,passed,known planet,-,133.1492,28.3308,5.206,0.006,5.9510000000000005,4.768,1,3065,,,True,60,5.15,59,4.916666666666667,2,77,0.96,0.07,0.96,0.9,5250.0,147.6,5250,4.42,0.09,0.49,0.1346,1,0.1346,1,0.8109999999999999,-,0.0,,0.14400000000000002,-5.125,2.05,756.46,0.99,1.8,0.13,3.89,2.95,0.22,13.62,1872.1626,0.0019,0.73665,8e-05,1.46,0.09,0.4504,1.4,0.37,1.64,3.44,340.0,0.24,1893.0,2132.93,22.0,12.59,False,08 52 35.8,+28 19 50,"has SPOC report, OoT=50sig due to saturation and/or 56 Cnc, clear field",55 Cnc e; centroid offset caused by 56 Cnc,"This star should be cross-matched to 75732., These observations in j140 with the name 55CNC were taken with the D5 decker (not B5 or C2) as a test.  We used the name 55CNC to keep them separate from 75732 (the usual name for 55 Cnc).",1,5,1,0,1,0,1,1,0,1,0,0,0,0,0,,,22.0
1774.01,4897275,85426,4897275,1774,MS,spoc,PC,passed,passed,-,148.1605,35.1117,7.647,0.006,8.25,7.055,0,-1,,,False,100,5.15,100,8.483333333333333,2,13,1.09,0.04,1.09,1.06,5853.7,106.531,5853,4.386,0.07,0.02,0.061,1,0.061,1,,-,0.75,,,,,,0.96,2.74,0.76,7.95,1.91,0.17,11.03,1872.3412,0.0022,16.710042,0.00328,5.4,0.39,-2.148,4.26,1.13,4.97,25.68,615.29,46.14,747.440061,73.760947,11.938421,53.97,False,09 52 38.5,+35 06 41,clear field,,"Spectroscopic vetting looks clean., TOI 1774",1,7,0,1,0,0,1,1,1,1,0,1,0,0,1,,,46.0
1775.01,9348006,T001775,9348006,1775,MS,spoc,VPC,passed,do observe,-,150.1151,39.4578,10.918,0.006999999999999999,11.648,10.19,0,-1,,,False,60,17.8,60,20.590271716896765,0,-1,0.84,0.05,0.84,0.9,5251.0,129.898,5251,4.543,0.087,,0.0501,1,0.0501,1,,-,,,,,,,1.05,8.07,0.57,49.8,15.75,0.43,36.42,1877.5647,0.0009,10.240374000000001,0.001254,3.65,0.09,-1.1822,2.94,0.78,3.43,22.82,9295.32,332.93,711.247913,60.479059,29.144968,149.23,False,10 00 27.6,+39 27 28,"Prot=15d, only 2 transits, clear field",,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,122.32312157107977,
1776.01,21535395,95072,21535395,1776,MS,spoc,CPC,passed,do observe,-,164.7761,40.9836,7.659,0.006,8.26,7.029,0,-1,,,False,100,5.15,100,8.483333333333333,0,-1,0.95,0.04,0.95,1.02,5723.87,104.62,5723,4.495,0.071,-0.23,0.0548,1,0.0548,1,,-,0.18,,,,,,0.96,1.4,1.95,2.55,1.14,0.19,5.98,1871.4886,0.0031,2.800991,0.00059,1.5,0.37,0.7787,2.06,0.54,2.4,8.91,204.86,27.66,1240.885393,560.334922,7.390294,44.65,False,10 59 06.3,+40 59 00,"MES=7.4, clear field",bright star,,1,8,1,1,0,0,1,1,1,1,0,1,0,0,1,,,47.0
1777.01,29191624,87620,29191624,1777,MS,spoc,PC,passed,passed,-,151.80700000000004,46.115,8.737,0.006,9.31,8.124,0,-1,,,False,100,5.22,100,13.851193898599657,1,13,0.98,0.04,0.98,1.06,5859.45,101.75399999999999,5859,4.478,0.07200000000000001,-0.01,0.0521,1,0.0521,1,,-,1.56,,,,,,1.01,2.33,1.84,6.05,1.52,0.46,3.33,1873.2983,0.0028,14.653198999999999,0.00443,2.5,0.56,0.8077,3.67,0.97,4.28,26.13,530.49,61.5,741.665236,71.507681,8.531814,79.77,False,10 07 13.7,+46 06 53,"MES=8.5, only 2 transits, dV=6.5 sep=6.4 NW",Only two transits,"Spectroscopic vetting looks clean, but unclear if the discrepancy between Gaia RV and SM RV is significant.",1,7,0,1,0,0,1,1,1,1,0,1,0,0,1,,,63.0
1778.01,39699648,77946,39699648,1778,MS,spoc,PC,passed,passed,-,136.7781,46.6726,8.459,0.006,8.99,7.904,0,-1,,,False,20,5.15,20,1.086,1,13,1.33,0.06,1.33,1.12,6023.0,126.762,6023,4.24,0.081,0.22,0.0621,1,0.0621,1,,-,2.87,,,,,,1.09,2.83,2.89,8.4,2.67,0.49,5.42,1876.025,0.003,6.515951,0.001553,2.53,0.64,0.807,3.72,0.98,4.34,11.47,434.58,41.58,1150.502709,414.067919,10.820062,99.45,False,09 07 06.7,+46 40 21,"OoT=4.6sig13"", dT=5.9 sep=5.2"" N",,Spectroscopic vetting looks clean.,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,64.38338267635993,57.0
1780.01,99834717,KPS-1,99834717,1780,MS,spoc,KP,passed,known planet,-,165.1674,64.964,12.212,0.006999999999999999,12.97,11.41,0,-1,,,False,60,33.5,60,33.5,0,-1,0.9,0.06,0.9,0.82,4974.0,130.639,4974,4.441,0.09300000000000001,,0.0501,2,0.0501,2,,-,,,,,,,1.07,10.61,0.75,79.19,48.37,0.51,94.43,1871.7243,0.0006,1.706307,6.3e-05,1.61,0.05,0.6388,1.79,0.47,2.09,6.23,12242.4,238.82,1289.170911,652.774216,34.111683,262.71,False,11 00 40.2,+64 57 50,clear field,KPS-1 b,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1782.01,160045097,T001782,160045097,1782,MS,spoc,CPC,passed,do observe,-,213.08,74.4116,11.307,0.006,12.329,10.248,0,-1,,,False,60,26.9,60,26.902444195823865,0,-1,0.67,0.06,0.67,0.68,4336.0,121.303,4336,4.62,0.099,,0.05,5,0.05,5,,-,,,,,,,0.95,2.56,2.15,7.1,3.44,0.4,8.69,1872.622,0.0033,4.987638,0.001102,2.31,0.49,0.1954,2.02,0.53,2.36,16.16,1507.9,163.61,697.840843,56.046246999999994,7.752319,95.26,False,14 12 19.2,+74 24 41,"MES=7.8, clear field",multi; small shoulders on ingress and egress; v-shaped,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,45.420409343668844,
1783.01,229938290,-,-1,-1,MS,spoc,PC,-,-,-,287.681,64.1533,9.274,0.006,9.919,8.452,0,-1,,,False,60,7.64,60,13.2727722770988,0,-1,0.98,0.05,0.98,0.94,5406.0,128.465,5406,4.425,0.083,,0.0543,9,0.055,12,,-,,,,,,,1.08,2.28,1.69,5.83,3.46,0.34,10.25,1871.0912,0.0022,1.419866,0.000217,1.31,0.37,0.7691,1.76,0.47,2.05,5.29,465.21,47.5,1520.4997019999994,1263.183253,8.185986,88.4,False,19 10 43.4,+64 09 12,-,Scattered light; shoulder on egress; check bright neighbor (TIC 1718009391).,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1784.01,241196395,-,-1,-1,MS,spoc,VPC,-,-,-,153.5499,29.0856,9.613999999999999,0.006,10.016,9.155,0,-1,,,False,60,8.16,60,14.32624324602723,0,-1,1.23,0.05,1.23,1.3,6435.69,109.221,6435,4.376,0.084,,0.052000000000000005,1,0.052000000000000005,1,,-,,,,,,,1.01,7.2,0.74,40.97,17.18,0.47,36.83,1871.7101,0.0007,2.093578,0.0001,0.85,0.05,0.9423,2.23,0.59,2.61,6.14,2339.75,259.66,1680.704763,1885.761325,15.662501,171.94,False,10 14 12.0,+29 05 08,-,V-shaped,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1785.01,230386259,-,-1,-1,SG,qlp,PC,-,-,-,285.7286,63.9489,9.698,0.031,10.197000000000001,9.186,0,-1,,,False,60,9.28,60,16.56232548604069,0,-1,2.87,0.13,2.87,1.19,6264.0,192.0,6189,4.2589999999999995,,,0.053,8,0.0535,11,,-,,,,,,,1.09,4.7,0.31,19.86,5.09,0.24,21.31,1690.6067,0.0075,11.00468,0.00064,4.93,0.53,0.8966,9.37,2.48,10.93,7.69,280.0,0.46,1077.0,223.46,12.0,384.22,False,19 02 54.9,+63 56 56,-,TOI 1785 under investigation by TFOP,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1786.01,86280613,-,-1,-1,MS,qlp,VPC?,-,-,-,141.7212,61.6991,9.517000000000001,0.006999999999999999,9.993,9.044,0,-1,,,False,60,8.03,60,14.06787307641618,0,-1,1.83,0.08,1.83,1.33,6505.0,129.6,6505,4.04,0.09,,0.05,2,0.05,2,,-,,,,,,,1.09,20.68,5.81,52752.54,12188.28,0.27,45363.41,1851.5904,0.0013,9.5727,0.00044,2.51,0.15,0.9246,5.51,1.45,6.42,11.39,3430.0,809.14,1284.0,451.63800000000003,57.0,248.7,False,09 26 53.1,+61 41 56,-,v shaped,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1787.01,372730331,-,-1,-1,MS,qlp,VPC,-,-,-,152.3304,39.1625,10.377,0.006999999999999999,10.787,9.885,0,-1,,,False,60,12.89,60,21.082904846017595,0,-1,1.67,0.1,1.67,1.3,6427.0,130.1,6427,4.11,0.09,,0.0501,1,0.0501,1,,-,,,,,,,0.98,26.75,5.06,70636.45,16669.33,0.45,37287.68,1870.69,0.0008,8.704310000000001,0.00041,2.61,0.11,0.8934,4.89,1.29,5.7,11.66,8150.0,690.74,1189.0,332.86199999999997,71.0,327.86,False,10 09 19.3,+39 09 45,-,large; v-shaped; likely EB,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1789.01,172518755,-,-1,-1,SG,qlp,PC,-,-,-,142.7434,26.5402,9.182,0.006,9.721,8.672,0,-1,,,False,60,6.7,60,11.393571250264857,0,-1,2.26,0.1,2.26,1.1,5971.4,110.4,5971,3.77,0.07,,0.0514,1,0.0514,1,,-,,,,,,,1.01,19.88,5.41,50433.94,18830.45,0.23,82074.48,1873.6534,0.0011,3.20875,0.00027,2.19,0.16,0.9301,5.02,1.33,5.85,4.19,2650.0,463.25,1942.0,2362.05,42.0,229.07,False,09 30 58.4,+26 32 24,-,v-shaped; large; some centroid offset,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1790.01,310981412,-,-1,-1,MS,qlp,PC,-,-,-,161.4281,69.2008,10.273,0.006,10.835,9.75,0,-1,,,False,60,13.12,60,21.055100536532482,0,-1,0.93,0.04,0.93,1.17,6149.0,129.6,6149,4.57,0.08,,0.05,3,0.05,3,,-,,,,,,,1.01,2.03,0.18,4.79,1.3,0.48,2.69,1684.1605,0.0081,9.625169999999999,0.00067,3.72,0.79,-2.6525,2.92,0.77,3.4,21.62,540.0,2.45,1007.0,170.739,9.0,164.18,False,10 45 42.7,+69 12 02,-,2.3 sigma odd-even,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1791.01,233684293,T001791,233684293,1791,SG,qlp,PC,passed,passed,-,260.7631,63.1108,9.058,0.006,9.6,8.502,0,-1,,,False,60,6.2,60,10.402929770623194,2,17,2.47,0.11,2.47,1.17,6153.0,132.1,6153,3.72,0.08,-0.18,0.0513,10,0.0514,12,,-,3.43,,,,,,1.08,4.43,0.33,17.99,2.84,0.28,10.03,1688.9975,0.0162,48.47912,0.00561,8.09,0.75,0.8509,13.28,3.51,15.49,23.91,320.0,0.96,651.0,29.9208,9.0,247.44,False,17 23 03.1,+63 06 38,"SNR=9.4, clear field",only 4 transits; possibly stellar variability,"Passes spectroscopic vetting, but no Gaia RV, Passes spectroscopic vetting, but no Gaia RV",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1792.01,29191596,-,-1,-1,MS,qlp,PC,-,-,-,151.7208,45.8835,8.676,0.006,9.275,7.962999999999999,0,-1,,,False,60,5.15,60,8.229177895895347,0,-1,0.99,0.05,0.99,0.97,5502.5,112.2,5502,4.43,0.07,,0.05,1,0.05,1,,-,,,,,,,0.9,3.67,1.41,13.03,4.12,0.33,12.42,1871.1634,0.013000000000000001,8.818660000000003,0.00644,6.25,1.09,-4192.4992,3.21,0.85,3.75,17.98,420.0,164.57,2307.0,4703.93,11.0,69.32,False,10 06 53.0,+45 53 00,-,multiple stars in target pixel; potential centroid offset; low SNR,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1794.01,286916251,T001794,286916251,1794,MS,qlp,CPC,passed,do observe,-,203.3977,49.0611,9.699,0.006,10.32,9.094,0,-1,,,False,20,10.15,20,2.096,0,-1,1.3,0.06,1.3,1.02,5707.0,115.695,5707,4.218,0.07200000000000001,,0.0501,4,0.0501,4,,-,,,,,,,0.96,3.03,0.22,9.41,2.89,0.43,6.68,1715.3078,0.0045,8.7657,0.00027,3.44,0.88,0.7068,4.15,1.1,4.83,13.85,500.0,1.36,1049.0,201.097,13.0,155.79,False,13 33 35.4,+49 03 40,"MES=8.7, dT=5.4 sep=5.5"" N",,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,42.59858976980901,85.0
1795.01,135083444,-,-1,-1,MS,spoc,PC,-,-,-,184.3671,19.84,10.072000000000001,0.006,10.501,9.533,0,-1,,,False,60,11.63,60,21.249415254200084,0,-1,1.16,0.05,1.16,1.13,6071.0,120.4,6071,4.36,0.08,,0.0513,1,0.0513,1,,-,,,,,,,1.1,6.0,14.26,30.08,12.56,0.3,42.26,1899.6102,0.0035,2.791791,0.0006129999999999999,1.47,0.26,0.8561,2.44,0.65,2.85,7.49,1018.98,175.09,1435.606527,1003.835844,9.643813,183.18,False,12 17 28.1,+19 50 24,-,Possibly nearby EB; need SG1 to check,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1796.01,138819293,GJ436,138819293,1796,MS,spoc,KP,passed,known planet,-,175.5462,26.7066,8.402999999999999,0.006999999999999999,10.67,6.9,0,-1,,,False,60,12.36,60,21.150847938479828,0,-1,0.43,0.01,0.43,0.42,3456.0,157.0,3456,4.8,0.0,,0.05,1,0.05,1,,-,,,,,,,1.18,3.76,0.12,13.63,11.24,0.49,22.72,1899.6715,0.0002,2.643973,2.7000000000000002e-05,0.95,0.02,0.7442,1.22,0.32,1.43,14.17,6480.56,56.64,594.0468030000002,29.430907,119.97358999999999,9.75,False,11 42 11.1,+26 42 23,"dV=4.7 sep=51"" SW",GJ 436 b,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1797.01,368435330,93963,368435330,1797,MS,spoc,PC,passed,do observe,-,162.7771,25.6412,8.626,0.006,9.182,8.107999999999999,0,-1,,,False,60,5.15,60,7.71782334973439,1,13,1.05,0.05,1.05,1.08,5922.0,120.4,5922,4.43,0.08,,0.0533,1,0.0533,1,,-,,,,,,,0.97,3.21,0.92,10.42,4.11,0.37,11.02,1902.8731,0.0013,3.645428,0.00035499999999999996,2.31,0.24,0.5842,2.45,0.65,2.86,9.75,891.17,55.71,1226.9122439999999,535.519147,14.599247,82.34,False,10 51 06.5,+25 38 28,"dV=8.7 sep=5.0"" SE, dV=8.6 sep=14.1"" NE, see public TOI comment, potential transit event at 1901.5",active star; potentially includes a single transit at ~1902,No vetting observation yet.,1,4,0,1,0,0,0,1,0,1,0,1,0,0,0,3.0,118.4136733302651,59.0
1798.01,198153540,T001798,198153540,1798,MS,spoc,PC,passed,do observe,-,211.0941,46.5194,10.519,0.006,11.360999999999999,9.798,0,-1,,,False,60,15.96,60,20.753053239949733,0,-1,0.78,0.04,0.78,0.87,5165.2,103.5,5165,4.59,0.08,,0.0502,3,0.0502,3,,-,,,,,,,0.97,2.39,2.05,6.29,2.2,0.26,8.39,1902.0297,0.0041,8.018944,0.002172,3.45,0.71,-9.4731,2.56,0.67,2.98,20.55,935.44,94.73,737.166286,69.78833900000001,8.766944,113.18,False,14 04 22.6,+46 31 09,clear field,possibly stellar variability,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,39.074273498142674,
1799.01,8967242,96735,8967242,1799,MS,spoc,PC,passed,passed,-,167.233,34.3032,8.366,0.006,8.98,7.73,0,-1,,,False,100,5.15,100,11.09450713635141,1,13,0.96,0.05,0.96,1.01,5690.0,122.74700000000001,5690,4.481,0.077,-0.08,0.0527,1,0.0527,1,,-,0.56,,,,,,0.98,1.63,3.38,3.28,1.09,0.37,2.93,1904.8158,0.0039,7.093853,0.0020859999999999997,2.51,0.81,0.6597,2.85,0.75,3.33,16.3,284.24,46.03,911.961908,163.466136,7.147946000000001,62.13,False,11 08 55.9,+34 18 11,"low SNR, clear field",low SNR; possible instrument or systematic,Spectroscopic vetting looks clean. ~4 m/s scatter over an hour.,1,8,1,1,0,0,1,1,1,1,0,1,0,0,1,,,54.0
