radius_bin,insol_bin,st_Teff_bin,Source Pipeline,TIC,Full TOI ID,TIC Right Ascension,TIC Declination,TMag Value,TMag Uncertainty,Orbital Epoch Value,Orbital Epoch Error,Orbital Period Value,Orbital Period Error,Transit Duration Value,Transit Duration Error,Transit Depth Value,Transit Depth Error,Sectors,Public Comment,Surface Gravity Value,Surface Gravity Uncertainty,Signal ID,Star Radius Value,Star Radius Error,Planet Radius Value,Planet Radius Error,Planet Equilibrium Temperature (K) Value,Effective Temperature Value,Effective Temperature Uncertainty,Effective Stellar Flux Value,Signal-to-noise,Centroid Offset,Alerted,Updated,Stellar Mass,Target,RA,Dec,V mag,J mag,H mag,K mag,Ars,pl_masses,K_amp,TSM,radius_bin,insol_bin,st_Teff_bin,priority,highestp
3,3,3,,,Kepler-1118 b,,44.160896,,,,,38.6715075,,,,,,,,,,,0.97,,2.74,,,5688.0,,18.1014839303238,,,,,0.96,,,,,13.505,,,48.956298452923704,7.9677,1.5509779898145335,3.956271563012295,3,3,3,0.0,0
3,3,3,,,Kepler-809 b,,48.018131,,,,,55.63934,,,,,,,,,,,0.98,,3.01,,,5734.0,,11.509367770138102,,,,,0.99,,,,,13.557,,,62.39303780660306,9.348,1.5791320009188206,3.8789414700730163,3,3,3,0.0,0
3,3,3,,,Kepler-487 c,,41.22197,,,,,38.6519976,,,,,,,,,,,0.88,,2.68,,,5444.0,,12.964296098983734,,,,,0.91,,,,,13.732000000000001,,,52.99174855965505,7.6733,1.5481550446597658,3.870137531004539,3,3,3,0.0,0
3,3,3,,,Kepler-430 b,,49.579445,,,,,35.968,,,,,,,,,,,1.49,,3.25,,,5884.0,,47.21560407144301,,,,,1.17,,,,,12.743,,,32.43762440008194,10.6502,1.861425287767874,3.838511960310414,3,3,3,0.0,0
3,3,3,,,Kepler-1052 b,,46.602264,,,,,34.8538276,,,,,,,,,,,1.03,,2.93,,,5888.0,,25.685509483945413,,,,,1.03,,,,,13.727,,,44.03905570733283,8.9295,1.7169962607975853,3.8321724477511405,3,3,3,0.0,0
3,3,3,,,Kepler-1045 b,,45.074104,,,,,26.41045478,,,,,,,,,,,0.82,,2.69,,,5301.0,,17.46063762471027,,,,,0.86,,,,,14.249,,,43.29443203870354,7.7221,1.8367991839726978,3.8026910455108394,3,3,3,0.0,0
3,3,3,,,Kepler-1129 b,,41.309360999999996,,,,,24.3397804,,,,,,,,,,,1.0,,2.96,,,5831.0,,38.334041568983864,,,,,1.0,,,,,14.173,,,35.35413906889778,9.0855,2.0082932627063026,3.7080380391262926,3,3,3,0.0,0
3,3,3,,,Kepler-870 b,,50.478634,,,,,21.3587621,,,,,,,,,,,1.02,,2.78,,,5857.0,,48.005043811074685,,,,,1.01,,,,,14.072000000000001,,,31.875242735429268,8.1664,1.8730162998422983,3.6403810196792064,3,3,3,0.0,0
3,3,3,,,K00353.02,,49.56218,,,,,30.6528935,,,,,,,,,,,1.64,,2.86,,,6200.0,,87.69,,,,,1.158,,,,13.587,12.455,,,26.399912340353417,8.569918587360698,1.5907344321135608,3.5786491799326137,3,3,3,0.0,0
3,3,3,,,Kepler-1077 b,,42.26786,,,,,34.3511874,,,,,,,,,,,1.02,,2.77,,,5816.0,,24.608027307730904,,,,,1.02,,,,,13.83,,,43.899228056944786,8.1165,1.5784782825740016,3.4273708491761585,3,3,3,0.0,0
3,3,3,,,K01901.01,,38.738541,,,,,85.6542476,,,,,,,,,,,1.647,,3.56,,,5818.0,,17.51,,,,,1.149,,,,13.739,12.3,,,52.016545775853324,12.434245462608482,1.647177114341517,3.3864236880831977,3,3,3,0.0,0
3,3,3,,,Kepler-875 b,,43.141888,,,,,27.5073799,,,,,,,,,,,1.11,,2.9,,,5958.0,,42.067469984379244,,,,,1.06,,,,,13.959000000000001,,,35.23500105283673,8.7747,1.7911383899752278,3.3099702107325286,3,3,3,0.0,0
3,3,3,,,Kepler-33 e,,46.005221999999996,,,,,31.7844,,,,,,,,,,,1.82,,4.02,,,5904.0,,78.90133027690588,,,,,1.29,,,,,12.870999999999999,,,25.263703906112053,15.2876,2.60890750412031,3.2664555478008634,3,3,3,0.0,0
3,3,3,,,Kepler-1369 b,,40.936186,,,,,25.873148,,,,,,,,,,,0.99,,2.69,,,5761.0,,33.220593055573055,,,,,0.99,,,,,14.199000000000002,,,37.0713624586806,7.7221,1.6837568846718698,3.135343862343502,3,3,3,0.0,0
3,3,3,,,Kepler-1562 b,,46.743614,,,,,64.2737752,,,,,,,,,,,1.05,,3.55,,,5760.0,,10.88072888793529,,,,,1.02,,,,,14.169,,,64.75338259025912,12.3749,1.953053608775002,3.114949341444035,3,3,3,0.0,0
3,3,3,,,K01236.04,,42.194832,,,,,98.353149,,,,,,,,,,,1.697,,4.13,,,6366.0,,21.96,,,,,1.164,,,,13.869000000000002,12.724,,,55.597742732497295,16.005510392514516,2.0073447577858623,3.026480218324878,3,3,3,0.0,0
3,3,3,,,Kepler-1202 b,,44.653255,,,,,28.6851324,,,,,,,,,,,1.04,,2.94,,,5834.0,,32.72400126759364,,,,,1.03,,,,,14.347999999999999,,,38.30417712491183,8.9814,1.8428251040738506,3.0134889407284815,3,3,3,0.0,0
3,3,3,,,Kepler-937 b,,46.714611,,,,,67.668827,,,,,,,,,,,1.22,,3.72,,,6095.0,,15.873245300181502,,,,,1.15,,,,,14.025,,,60.02899103983487,13.3992,1.9189689324406702,2.8795090551058244,3,3,3,0.0,0
3,3,3,,,Kepler-1551 b,,39.907921,,,,,24.4973698,,,,,,,,,,,1.22,,2.66,,,6136.0,,63.562339153847745,,,,,1.14,,,,,14.1,,,30.403057023587625,7.5762,1.5312951054924708,2.504702151863619,3,3,3,0.0,0
3,3,3,,,K03500.01,,41.33556,,,,,73.7502765,,,,,,,,,,,2.481,,3.78,,,6056.0,,49.76,,,,,1.408,,,,13.624,12.161,,,33.44355105031644,13.768622714429757,1.6742412167624106,2.2328318437218417,3,3,3,0.0,0
3,3,3,,,Kepler-31 d,,45.853081,,,,,87.6451,,,,,,,,,,,1.22,,3.9,,,6340.0,,12.723821740487901,,,,,1.21,,,,,14.232999999999999,,,72.54645836833959,2161.244,274.4868377444324,0.01768668662685977,3,3,3,0.0,0
3,3,3,,,Kepler-53 c,,40.562462,,,,,38.5583038,,,,,,,,,,,0.89,,3.17,,,5858.0,,16.97608426778,,,,,0.98,,,,,14.252,,,53.619956994708346,5002.43,961.408992382147,0.0082148164041974,3,3,3,0.0,0
3,3,3,,,Kepler-53 b,,40.562462,,,,,18.6489525,,,,,,,,,,,0.89,,2.89,,,5858.0,,44.71523248229478,,,,,0.98,,,,,14.252,,,33.038283534685384,5851.0,1432.5564702357526,0.006779833336146642,3,3,3,0.0,0
3,4,1,spoc,348673213.0,1639.01,35.807158,56.570164,12.974,0.0073349999999999995,1791.4680469999998,0.002783,0.901465,0.000192,2.5562150000000003,0.382585,3156.565826,241.35936,18,Level one candidate; check neighbors; crowded field,4.64192,0.011223,1.0,0.611023,0.018322,3.4348129999999997,0.997843,1083.360962,3896.0,157.0,325.547024,8.927408,,2020-01-14 19:46:38+0000,2020-01-14 19:46:38+0000,0.5965721336738801,348673213.0,35.807322,56.570014,14.382,11.782,11.094000000000001,10.94,5.412008934126588,11.700103576373495,10.94834879490179,61.892658663019766,3,4,1,1.0,1
3,4,2,,,K2-266 b,,0.9375709999999999,,,,,0.658524,,,,,,,,,,,0.7,,3.3,,,4285.0,,863.7190514240855,,,,,0.69,,,,11.808,9.611,,,4.022183598935067,10.9302,10.306756824533451,155.21456910693345,3,4,2,2.0,2
3,4,2,spoc,199444169.0,1410.01,334.883243,42.560269,10.192,0.006,1739.729664,0.00148,1.216835,0.00016,1.0976299999999999,0.21,1483.9127119999998,66.88311999999999,16,potential L1,4.51,0.1,1.0,0.778749,0.03,2.943638,0.218525,1243.757952,4634.6,106.7,565.541505,18.063879,,2019-11-06 20:55:18+0000,2019-11-06 20:55:18+0000,0.715192334345422,199444169.0,334.882849,42.560314,11.110999999999999,9.251,8.705,8.577,5.509688836360081,9.000319384925126,6.752780605842531,117.90818926749516,3,4,2,1.0,1
3,4,2,,,K2-55 b,,-17.250708,,,,,2.849258,,,,,,,,,,,0.63,,3.82,,,4456.0,,114.93582486873416,,,,,0.7,,,,13.546,11.23,,,11.923647916911245,14.0172,8.03407413666127,66.4176189167822,3,4,2,3.0,3
3,4,2,,,Kepler-94 b,,47.497147999999996,,,,,2.50806,,,,,,,,,,,0.76,,3.51,,,4781.0,,238.39450216363107,,,,,0.81,,,,,11.181,,,9.53094267523671,10.84,5.881803066767313,56.19668135091331,3,4,2,0.0,0
3,4,2,spoc,230127302.0,1246.02,251.116487,70.429639,11.1802,0.0061,1686.564852,0.004144,4.307412,0.001355,2.2095119999999997,0.7985479999999999,1075.161326,136.18982,14 15 16,"Small centroid offset; potential level one candidate for both candidates 1 (period=18.652), 2 (period=4.307), 3 (period=5.903)",4.49143,0.084277,2.0,0.8761540000000001,0.051,3.001516,1.135561,954.8786779999999,5141.0,122.04899999999999,196.477935,12.265493,,2019-10-17 00:30:12+0000,2019-10-17 00:30:12+0000,0.8673986522243505,230127302.0,251.11587000000003,70.429992,11.632,10.294,10.003,9.907,12.130142540104856,9.30322590058559,4.0271652480936835,44.18116354696633,3,4,2,0.0,0
3,4,2,,,K2-182 b,,10.982941,,,,,4.736837,,,,,,,,,,,0.8,,2.76,,,5165.0,,145.8331399208435,,,,,0.88,,,,11.997,10.408,,,14.221946029062273,8.0668,3.3506871375687655,41.834228784394774,3,4,2,0.0,0
3,4,2,,,K2-255 b,,-3.370542,,,,,1.96417,,,,,,,,,,,0.69,,2.9,,,4676.0,,271.9484026155232,,,,,0.71,,,,13.755999999999998,11.556,,,8.535957354750735,8.7747,5.639633358027334,41.30540558808739,3,4,2,0.0,0
3,4,2,,,CoRoT-24 b,,-3.719301,,,,,5.1134,,,,,,,,,,,0.86,,3.7,,,4950.0,,125.54855881445283,,,,,0.91,,,,,13.595,,,14.078326072087101,5.7,2.2569807531117507,27.400473946839895,3,4,2,0.0,0
3,4,2,,,K2-283 b,,9.692924,,,,,1.921036,,,,,,,,,,,0.82,,3.52,,,5060.0,,466.6132649672764,,,,,0.89,,,,14.445,12.579,,,7.6307808489152,12.1977,6.793443366779224,26.883346890426107,3,4,2,0.0,0
3,4,2,,,Kepler-472 b,,39.249776000000004,,,,,4.17625551,,,,,,,,,,,0.78,,3.22,,,4996.0,,146.91006224905138,,,,,0.85,,,,,12.062999999999999,,,13.25762027657722,10.4836,4.6474991776626915,25.13926529729268,3,4,2,0.0,0
3,4,2,,,K2-270 c,,13.549833,,,,,4.400028,,,,,,,,,,,0.77,,2.95,,,4877.0,,121.26642836488419,,,,,0.85,,,,13.782,11.968,,,13.905342991516212,9.0334,3.9355369524836874,22.923991084004125,3,4,2,0.0,0
3,4,2,,,NGTS-4 b,,-30.811803,,,,,1.3373508,,,,,,,,,,,0.84,,3.18,,,5143.0,,949.3463593723822,,,,,0.75,,,,,11.584000000000001,,,5.52671655552093,20.6,14.509811861853507,21.121923613645937,3,4,2,0.0,0
3,4,2,,,Kepler-721 b,,44.480534000000006,,,,,5.39202539,,,,,,,,,,,0.78,,2.64,,,5075.0,,113.96099610430588,,,,,0.82,,,,,14.187000000000001,,,15.532467825206622,7.4796,3.1189064293329003,6.7455220276986925,3,4,2,0.0,0
3,4,2,,,Kepler-815 b,,47.881382,,,,,8.57503552,,,,,,,,,,,3.42,,4.11,,,5028.0,,858.51264019924,,,,,1.25,,,,,11.794,,,5.554739272818857,15.874,4.281391165097084,2.839442965297874,3,4,2,0.0,0
3,4,2,,,K07991.01,,47.244862,,,,,11.9451376,,,,,,,,,,,4.163,,3.32,,,5094.0,,755.16,,,,,1.517,,,,13.343,11.087,,,6.071258383454589,11.043053652979978,2.3439711383202266,2.1688364400021793,3,4,2,0.0,0
3,4,3,,,EPIC 212178066.01,,23.685904999999998,,,,,15.613426,,,,,,,,,,,1.44,,3.0,,,6460.0,,175.03445271404135,,,,,1.3751587328534027,,,,6.8839999999999995,5.836,,,20.307186310495794,9.295239258130547,1.9265330607138833,123.67468707984014,3,4,3,1.0,1
3,4,3,spoc,142276270.0,1136.02,192.184889,64.855319,8.936,0.006,1688.7169850000002,0.002097,6.256742,0.001105,3.4720809999999998,0.33029000000000003,915.2022509999999,74.03411,14,multi,4.47,0.08,2.0,0.977727,0.048352,3.00227,0.88346,971.045159,5729.0,131.1,210.125477,12.109399,,2019-10-17 00:30:12+0000,2019-10-17 00:30:12+0000,1.0281655869347281,142276270.0,192.184898,64.855276,9.533999999999999,8.363,8.088,8.033999999999999,14.754734746338373,9.307199200542916,3.1762260361718453,87.25756807056337,3,4,3,2.0,2
3,4,3,spoc,119700084.0,1413.01,333.252968,37.627739,10.1188,0.006,1741.089886,0.0012900000000000001,6.116688,0.000728,0.532622,0.598871,1631.660734,240.42992,16,Check nearby stars; Potential L1 candidate,4.51461,0.08305599999999999,1.0,0.890109,0.050472,3.718569,8.670164999999999,891.198032,5427.0,141.322,149.079483,7.954413000000001,,2019-11-06 20:55:18+0000,2019-11-06 20:55:18+0000,0.9443309668484076,119700084.0,333.253171,37.627573999999996,10.849,9.415,9.059,8.96,15.518089993941112,13.390394603519582,4.8729164162992555,79.11948171679315,3,4,3,3.0,3
3,4,3,spoc,124573851.0,669.01,158.900634,-5.181666000000001,10.137,0.018000000000000002,1546.136799,0.0055450000000000004,3.9486779999999997,0.001811,3.420507,0.343622,754.0185230000001,68.2022,9,,4.13,0.12,1.0,1.1528399999999999,0.170302,3.8422419999999997,0.628328,1283.435066,5581.9,76.0,641.234094,9.629088000000001,,2019-05-06 19:17:04+0000,2019-05-06 19:17:04+0000,0.6533801261846408,124573851.0,158.900701,-5.181374,10.606,9.557,9.215,9.134,7.915589170268556,14.15625755385256,7.619698469818915,66.39005324059086,3,4,3,0.0,0
3,4,3,,,TOI 125 b,,-66.67581899999999,,,,,4.65382,,,,,,,,,,,0.85,,2.755,,,5282.0,,185.76924362249085,,,,,0.87,,,,10.892000000000001,9.466000000000001,,,13.17820851986974,8.0419,3.3857884818911446,60.60849093706684,3,4,3,0.0,0
3,4,3,spoc,29054413.0,1631.01,50.916357,25.048072,10.4289,0.0061,1795.5023829999998,0.002248,7.626094999999999,0.001614,1.289492,0.822931,1491.824612,262.56607,18,Potential level one; period could be double,4.46488,0.08035199999999999,1.0,0.9490219999999999,0.05045,3.677997,6.868384,860.2771449999999,5473.0,148.92600000000002,129.4418,7.3736619999999995,,2020-01-14 19:46:38+0000,2020-01-14 19:46:38+0000,0.9573272198243193,29054413.0,50.916451,25.047935,11.458,9.693,9.359,9.211,16.93718216288255,13.142977670220352,4.403553514545077,58.27571653911609,3,4,3,0.0,0
3,4,3,spoc,237232044.0,1443.01,297.400261,76.139084,9.9377,0.006,1693.2605,0.00828,23.5352,0.00275,4.729,1.25,800.0,36.3078,14 16 17 18 19,Possible secondary,4.63898,0.085884,1.0,0.748579,0.043213999999999995,2.88168,0.549539,957.0,5236.0,125.32799999999999,139.336,12.0,,2019-11-14 17:07:15+0000,2019-11-14 17:07:15+0000,0.8893713317772689,237232044.0,297.39867799999996,76.139178,10.675,9.178001,8.775,8.674,44.41174390153271,8.680649457973397,2.0981732902253643,51.080513584871156,3,4,3,0.0,0
3,4,3,,,K2-167 b,,-18.011171,,,,,9.977481,,,,,,,,,,,1.83,,2.819,,,5908.0,,438.46754235936436,,,,,1.02,,,,8.238999999999999,7.202000000000001,,,10.73145814369802,8.3621,2.4556065869228108,47.36677121112495,3,4,3,0.0,0
3,4,3,,,EPIC 212204403.01,,24.423111,,,,,4.688625,,,,,,,,,,,0.83,,3.8,,,5220.0,,167.22049126842217,,,,,0.8705305801437943,,,,12.564,10.958,,,13.565716796886198,13.8926966900052,5.8322019065079465,47.30991334753539,3,4,3,0.0,0
3,4,3,spoc,198241702.0,1269.01,249.697075,64.558693,10.948,0.034,1686.6169350000002,0.00778,4.252708999999999,0.00119,2.471622,0.478,974.3265,2.5487,14 15 16 17,Possible L1 candidate,4.38111,,1.0,0.8489059999999999,0.12,2.6599169999999996,0.361967,994.5508369999999,5591.0,185.0,230.881352,7.472332000000001,,2019-10-17 00:30:12+0000,2019-10-17 00:30:12+0000,0.6316217160333992,198241702.0,249.69664,64.55918100000001,11.618,10.302999999999999,9.952,9.89,11.167750111228816,7.575829371847906,4.068997698091663,44.6906900197629,3,4,3,0.0,0
3,4,3,spoc,420049884.0,462.01,36.276352,1.323725,10.605,0.018000000000000002,1414.821002,0.004905,4.106841999999999,0.001393,3.1426849999999997,0.6980930000000001,914.990786,103.69129000000001,4,,4.45924,2.00371,1.0,0.9185709999999999,0.9185709999999999,2.807559,3.5642449999999997,1002.330958,5205.0,183.0,238.54239700000002,9.138309,False,2019-02-08 19:54:07+0000,2019-02-08 19:54:07+0000,0.8853057959988405,420049884.0,36.276465,1.32355,11.658,10.023,9.699,9.629,11.284600732447336,8.304501265607174,3.6030133349126063,43.82483255673037,3,4,3,0.0,0
3,4,3,spoc,259172391.0,1445.01,292.767675,71.497387,10.6074,0.0061,1687.5871989999998,0.0057740000000000005,9.812407,0.001361,4.642612000000001,0.346663,992.089643,114.46319,14 15 16,Likely stellar variability due to bad even transit shape,4.466069999999999,0.090054,1.0,1.0642200000000002,0.047839,3.7823559999999996,0.347512,918.756792,6240.0,153.608,168.392697,7.995208,,2019-11-14 17:07:15+0000,2019-11-14 17:07:15+0000,1.2071484463254059,259172391.0,292.76774,71.49735799999999,10.931,10.057,9.818,9.753,19.303453249200395,13.783214808864432,3.637771398314418,43.40461499362253,3,4,3,0.0,0
3,4,3,,,EPIC 212099230.01,,22.00601,,,,,7.112134,,,,,,,,,,,1.04,,2.7,,,5800.0,,207.49949603580373,,,,,1.0131984705405777,,,,10.794,9.343,,,15.034671790401159,7.7709271745422575,2.566021921433676,42.236540592017434,3,4,3,0.0,0
3,4,3,spoc,102672709.0,1686.01,61.73104300000001,66.11962199999999,9.866710000000001,0.006,1818.606268,0.004186,6.702137,0.0022010000000000003,3.9010849999999997,0.646864,618.382483,62.862545,19,crowded field,4.176159999999999,0.095054,1.0,1.45858,0.068985,3.7172410000000005,1.935821,1209.4205439999998,6141.0,223.518,505.62712999999997,8.903441,,2020-01-30 21:16:42+0000,2020-01-25 01:12:02+0000,1.1631838278548103,102672709.0,61.731142000000006,66.119599,10.411,9.354,9.113,9.042,10.789232713227534,13.38226610674453,4.11096243269113,41.10652596327926,3,4,3,0.0,0
3,4,3,spoc,232971294.0,1281.01,199.442826,71.721106,9.6635,0.0067,1689.658995,0.0054340000000000005,6.391213,0.0028829999999999997,4.499174,0.665194,419.895993,53.623917000000006,14 15,Likely sytematic,4.270169999999999,0.082929,1.0,1.32349,0.060039999999999996,2.7926759999999997,1.393428,1175.634718,6191.0,127.462,451.450993,9.085175,,2019-10-17 00:30:12+0000,2019-10-17 00:30:12+0000,1.1891569416015733,232971294.0,199.442645,71.721051,10.294,9.156,8.93,8.872,11.60496275027487,8.229801865389483,2.5309642802567973,36.657669441509825,3,4,3,0.0,0
3,4,3,,,Kepler-410 A b,,45.139832,,,,,17.833648,,,,,,,,,,,1.35,,2.838,,,6273.0,,124.76501919793004,,,,,1.21,,,,9.5,8.417,,,22.68039657113787,8.4582,1.826381461656291,36.64684772453312,3,4,3,0.0,0
3,4,3,,,K2-105 b,,13.49753,,,,,8.267704,,,,,,,,,,,0.91,,3.37,,,5464.0,,103.96572249496826,,,,,0.99,,,,11.752,10.540999999999999,,,18.850495964897267,11.3273,3.612643860637348,36.22636737764249,3,4,3,0.0,0
3,4,3,spoc,352239069.0,1404.01,292.196069,58.614757,10.943,0.006,1686.100823,0.00677,6.869564,0.00103,3.5711779999999997,0.47700000000000004,941.3274779999999,93.95464,14 15 16,Low SNR; could be variability,4.48,0.08,1.0,1.06,0.04,3.228423,0.192023,1008.656629,6051.5,118.3,244.62136800000002,9.269998,,2019-10-30 21:47:37+0000,2019-10-30 21:47:37+0000,1.2366294288571855,352239069.0,292.19608700000003,58.614764,11.202,10.389000000000001,10.147,10.115,15.403613231380907,10.530237718436627,3.0800132365990884,33.17936719187455,3,4,3,0.0,0
3,4,3,,,EPIC 211401787.01,,11.667474,,,,,13.773826,,,,,,,,,,,1.68,,3.295,,,6114.0,,270.0129262193977,,,,,1.0525589062448144,,,,9.607000000000001,8.668,,,14.645529530945911,10.902062114393281,2.8156372241415832,31.046089706187935,3,4,3,0.0,0
3,4,3,,,K2-160 b,,-3.553082,,,,,3.705871,,,,,,,,,,,0.91,,3.178,,,5649.0,,348.6042045452716,,,,,0.98,,,,12.649000000000001,11.427,,,11.003309447574456,10.2522,4.30150175022558,30.20415618175523,3,4,3,0.0,0
3,4,3,,,K2-138 d,,-10.849696,,,,,5.40478,,,,,,,,,,,0.86,,2.66,,,5378.0,,160.13591727268434,,,,,0.93,,,,12.21,10.755999999999998,,,14.71443895824919,7.5762,2.902600786963988,29.62109219555335,3,4,3,0.0,0
3,4,3,,,Kepler-1627 b,,41.576733000000004,,,,,7.20283653,,,,,,,,,,,0.84,,3.69,,,5445.0,,114.43718863580516,,,,,0.87,,,,,11.69,,,17.842621631999744,13.216,4.8102744884184565,28.86582798543572,3,4,3,0.0,0
3,4,3,,,Kepler-506 b,,40.719832000000004,,,,,6.8834055,,,,,,,,,,,1.19,,2.73,,,6236.0,,340.6569233912358,,,,,1.19,,,,,9.911,,,13.564384469523494,7.9183,2.3745612508231506,28.518302729736366,3,4,3,0.0,0
3,4,3,,,K2-37 c,,-24.787062,,,,,6.42904,,,,,,,,,,,0.85,,2.75,,,5413.0,,130.19713698365413,,,,,0.9,,,,12.52,10.692,,,16.531864037359693,8.0172,2.9629854534914677,28.261647121854203,3,4,3,0.0,0
3,4,3,,,K2-58 b,,-14.049807999999999,,,,,7.05254,,,,,,,,,,,0.86,,2.68,,,5413.0,,118.68511281586474,,,,,0.89,,,,12.378,10.765,,,17.315076654377986,7.6733,2.770283219272082,27.638003452134058,3,4,3,0.0,0
3,4,3,,,EPIC 213546283.01,,-29.049205999999998,,,,,9.770186,,,,,,,,,,,0.99,,3.193,,,5631.0,,140.44659571150342,,,,,0.6964632997353094,,,,12.207,10.847000000000001,,,17.22510722753371,10.334574525466909,3.9413350053572236,26.719805784629628,3,4,3,0.0,0
3,4,3,,,K2-79 b,,13.519372,,,,,10.99573,,,,,,,,,,,1.28,,3.69,,,5926.0,,185.92245526690118,,,,,1.06,,,,12.075,10.357999999999999,,,16.58073808579638,13.216,3.6621709604509607,25.918736028926173,3,4,3,0.0,0
3,4,3,,,Kepler-25 b,,39.487894,,,,,6.238297,,,,,,,,,,,1.31,,2.748,,,6270.0,,481.0549655273157,,,,,1.19,,,,,9.764,,,11.53942632109618,8.7,2.6959786361905866,25.481167346672745,3,4,3,0.0,0
3,4,3,,,WASP-47 d,,-12.018885000000001,,,,,9.03077,,,,,,,,,,,1.14,,3.576,,,5552.0,,149.6190577446217,,,,,1.04,,,,11.9,10.613,,,16.223776134229222,13.1,3.9257682598272776,25.268530655959292,3,4,3,0.0,0
3,4,3,,,Kepler-536 b,,49.637153999999995,,,,,1.8270823,,,,,,,,,,,0.89,,3.1,,,5524.0,,816.5071248687887,,,,,0.92,,,,,12.379000000000001,,,6.875017979221836,9.8281,5.44430142712588,24.397606591106932,3,4,3,0.0,0
3,4,3,,,K2-187 d,,23.1926,,,,,7.14921,,,,,,,,,,,0.92,,3.17,,,5484.0,,131.7767020597913,,,,,0.98,,,,13.081,11.687000000000001,,,16.866387071891666,10.2083,3.440597529489573,20.489440241698933,3,4,3,0.0,0
3,4,3,,,K2-290 b,,-20.198818,,,,,9.21165,,,,,,,,,,,1.51,,3.06,,,6302.0,,387.93080026262385,,,,,1.19,,,,11.114,9.771,,,12.98153816026565,10.9,2.966196362618404,20.28122487248267,3,4,3,0.0,0
3,4,3,,,Kepler-463 b,,44.85791,,,,,8.98101683,,,,,,,,,,,0.9,,3.05,,,5661.0,,114.36999643871513,,,,,0.87,,,,,11.65,,,19.291977369161657,9.5601,3.2328951054813566,19.991796339027843,3,4,3,0.0,0
3,4,3,,,Kepler-36 c,,49.231827,,,,,16.23855,,,,,,,,,,,1.63,,3.679,,,5911.0,,176.36057920438955,,,,,1.07,,,,,11.124,,,16.938215278107418,8.08,1.9538457617300566,17.969041054558218,3,4,3,0.0,0
3,4,3,,,EPIC 218304292.01,,-19.044497,,,,,8.421659,,,,,,,,,,,1.23,,3.458,,,5779.0,,280.60801316394634,,,,,0.7437689942465974,,,,12.652999999999999,11.411,,,12.835176417638786,11.834690944892133,4.539236815937465,17.605751512572176,3,4,3,0.0,0
3,4,3,,,K03384.01,,44.737061,,,,,10.54841329,,,,,,,,,,,1.092,,3.89,,,6047.0,,154.84,,,,,1.059,,,,13.66,12.022,,,18.898613156651134,14.45668646390658,4.064367096253487,16.941612257277146,3,4,3,0.0,0
3,4,3,,,Kepler-734 b,,46.027363,,,,,6.10485286,,,,,,,,,,,0.78,,3.56,,,5326.0,,114.3709213998657,,,,,0.85,,,,,13.107000000000001,,,17.076190931403417,12.4342,4.856954275008161,16.63579549258164,3,4,3,0.0,0
3,4,3,,,K2-181 b,,10.910294,,,,,6.894256,,,,,,,,,,,1.07,,2.84,,,5608.0,,203.21739925776748,,,,,0.99,,,,12.749,11.437999999999999,,,14.203064300931313,8.4683,2.8694202168389613,16.409795916372012,3,4,3,0.0,0
3,4,3,,,K2-217 b,,6.481562,,,,,14.074524,,,,,,,,,,,1.33,,3.5789999999999997,,,5967.0,,144.85116968222533,,,,,1.1,,,,12.187000000000001,11.009,,,19.04572723483095,12.5473,3.124120454186627,16.061413416952252,3,4,3,0.0,0
3,4,3,,,Kepler-585 b,,43.873405,,,,,2.75235975,,,,,,,,,,,0.93,,2.83,,,5593.0,,527.3821253031533,,,,,0.96,,,,,12.808,,,8.769471549152344,8.4177,3.9539217742360093,14.60336852718526,3,4,3,0.0,0
3,4,3,,,Kepler-656 b,,47.381592,,,,,1.26025909,,,,,,,,,,,0.82,,3.12,,,5281.0,,993.6839465875147,,,,,0.86,,,,,14.054,,,5.695799406004836,9.9361,6.515997222232335,14.0751787801053,3,4,3,0.0,0
3,4,3,,,K2-188 c,,23.357481,,,,,7.810253,,,,,,,,,,,1.19,,2.83,,,5977.0,,262.40426165365994,,,,,1.06,,,,12.645999999999999,11.502,,,14.198012606762038,8.4177,2.614277488944459,13.668988839741218,3,4,3,0.0,0
3,4,3,,,Kepler-103 b,,40.064521,,,,,15.9654,,,,,,,,,,,1.44,,3.37,,,5845.0,,132.95569980339138,,,,,1.09,,,,,11.193,,,19.074889847104483,9.7,2.329939539346694,13.305814119874192,3,4,3,0.0,0
3,4,3,,,Kepler-552 b,,48.242012,,,,,5.26341577,,,,,,,,,,,1.04,,3.95,,,5863.0,,320.1345301713284,,,,,1.03,,,,,13.198,,,12.368584944273469,14.8378,5.3576292187688725,13.286480466524518,3,4,3,0.0,0
3,4,3,,,Kepler-474 b,,43.881168,,,,,5.66067294,,,,,,,,,,,1.08,,3.06,,,5785.0,,304.91683377913847,,,,,0.99,,,,,12.306,,,12.33850421148708,9.6135,3.4787180476953554,13.170501620434345,3,4,3,0.0,0
3,4,3,,,K2-204 b,,-0.51762,,,,,7.055784,,,,,,,,,,,1.18,,3.0460000000000003,,,5755.0,,262.24387824861884,,,,,1.01,,,,13.01,11.839,,,13.166928107349337,9.5388,3.164814443252971,13.095738881172801,3,4,3,0.0,0
3,4,3,,,K2-225 b,,-9.624804,,,,,15.87209,,,,,,,,,,,1.7,,3.49,,,5742.0,,157.08592586548164,,,,,1.27,,,,11.835999999999999,10.362,,,16.935741886324845,12.0215,2.612935312118623,13.079038683781343,3,4,3,0.0,0
