Planet Radius Value,Stellar Mass,Orbital Period Value,Star Radius Value,Effective Temperature Value,J mag,TIC Declination,Effective Stellar Flux Value,pl_masses,mass_flag,Ars,K_amp,TSM,Full TOI ID
1.0,1.08,9.6051,1.24,5793.0,8.975,49.040271999999995,204.476,2.04,1.0,15.73801624820281,0.584024254870431,1.0027521439291756,Kepler-68 c
18.180999999999997,1.36,4.8854892,1.97,5933.0,11.833,41.0898,1375.11,140.16303,1.0,6.8162881887453715,43.10775140897266,87.77494978421986,Kepler-7 b
10.76,1.18,7.340711,1.12,6000.0,13.306,41.355523,337.682,200.22,1.0,15.001357454301214,59.10042361780795,13.632079956790976,Kepler-74 b
11.77,0.91,8.8849116,0.89,5200.0,13.665,36.577386,106.484,3209.9,1.0,19.661728452333648,1057.2151742847118,1.130923456152592,Kepler-75 b
15.244000000000002,1.2,1.5449298,1.32,6409.0,12.343,39.619003,3583.673,638.8383,1.0,4.528852188852511,313.48568569792786,26.493360765165708,Kepler-76 b
10.761,0.95,3.57878087,0.99,5520.0,12.758,44.345425,432.871,136.661,1.0,9.779693428337033,59.224445806650714,37.49749108389549,Kepler-77 b
1.121,0.84,0.35500744,0.75,5089.0,10.184,44.44833,3949.619174827902,3.1783,1.0,2.6551310652348716,3.2298329643578017,3.0375783942557546,Kepler-78 b
3.47,1.17,13.4845,1.3,6174.0,12.913,44.38158,205.404,10.9,1.0,19.3302585183846,2.642052793076076,7.537337942940945,Kepler-79 b
3.72,1.17,27.4029,1.3,6174.0,12.913,44.38158,79.765,5.9,1.0,31.0131191527407,1.1290498368180768,13.544998974643116,Kepler-79 c
7.16,1.17,52.0902,1.3,6174.0,12.913,44.38158,33.874,6.0,1.0,47.59030050024364,0.9268849945713632,68.87971730955488,Kepler-79 d
3.49,1.17,81.0659,1.3,6174.0,12.913,44.38158,18.78,4.1,1.0,63.91065024902953,0.5465514655026306,11.21193828049566,Kepler-79 e
15.872,1.21,3.5224991,1.49,6213.0,12.575999999999999,42.45108,1444.881,187.5197,1.0,6.969558660762511,69.52754148204444,56.12509450814876,Kepler-8 b
2.67,0.73,7.05246,0.68,4540.0,12.954,39.978778999999996,54.382,6.93,1.0,20.49847836819305,2.8553211863730805,13.615491150907806,Kepler-80 b
2.74,0.73,9.52355,0.68,4540.0,12.954,39.978778999999996,36.482,6.74,1.0,25.04342826319134,2.512439146182634,13.687952091191265,Kepler-80 c
1.53,0.73,3.07222,0.68,4540.0,12.954,39.978778999999996,164.625,6.75,1.0,11.779569284037576,3.6687795155154994,3.469759622925469,Kepler-80 d
1.6,0.73,4.64489,0.68,4540.0,12.954,39.978778999999996,94.781,4.13,1.0,15.517133332947818,1.9558108490515167,5.650641114394285,Kepler-80 e
2.42,0.69,5.955,0.59,4500.0,13.168,42.82497,39.95,17.2,1.0,20.713239399039313,7.784887034182381,4.847944914706059,Kepler-81 b
2.37,0.69,12.04,0.59,4500.0,13.168,42.82497,15.62,4.3,1.0,33.11904755483582,1.5391374893365504,14.404616515942667,Kepler-81 c
4.07,0.91,26.44,0.9,5529.0,13.879000000000001,42.966136999999996,19.558,12.15,1.0,40.226114372901456,2.782138310398642,8.137618415040444,Kepler-82 b
5.34,0.91,51.54,0.9,5529.0,13.879000000000001,42.966136999999996,8.035,13.9,1.0,62.77162809598793,2.547942274016,12.860909669439376,Kepler-82 c
2.83,0.58,9.77,0.59,4648.0,13.737,43.665627,15.412,42.1,1.0,27.19252423254698,18.139101154039583,2.232078768775699,Kepler-83 b
2.36,0.58,20.09,0.59,4648.0,13.737,43.665627,5.9,11.4,1.0,43.97168480683499,3.8625732383147864,3.7005156720968757,Kepler-83 c
1.94,0.58,5.169796,0.59,4648.0,13.737,43.665627,28.81,24.6,1.0,17.789705251282758,13.104159175432457,1.497625926340703,Kepler-83 d
2.23,1.06,8.726,1.17,6031.0,13.583,40.496077,227.18371924541867,40.0,1.0,15.548508234147366,11.972040997878986,0.5300091729810118,Kepler-84 b
2.36,1.06,12.883,1.17,6031.0,13.583,40.496077,135.13716620165738,20.2,1.0,20.15997209985873,5.309565395003329,1.092478322799383,Kepler-84 c
2.18,0.92,12.513,0.89,5436.0,13.552,45.290318,61.929,20.9,1.0,24.79377910985703,6.096554167349223,1.1857873498063443,Kepler-85 c
1.27,0.92,25.216751,0.89,5436.0,13.552,45.290318,24.318,0.6,1.0,39.55741024810608,0.1385628601470258,0.9749537738462806,Kepler-85 e
13.49,1.1,114.73635,1.82,5600.0,13.389000000000001,46.96513,9.203,324.2,1.0,56.3753635971689,40.10834366950154,2.9114293386777326,Kepler-87 b
6.14,1.1,191.2318,1.82,5600.0,13.389000000000001,46.96513,4.656,6.4,1.0,79.24929569019017,0.6678034576834189,11.72885257243752,Kepler-87 c
8.29,1.02,19.23891,0.96,5774.0,12.71,38.400892,48.229,43.4,1.0,31.69165808410597,10.23952894035065,34.10503795992319,Kepler-9 b
8.08,1.02,38.9853,0.96,5774.0,12.71,38.400892,18.903,29.9,1.0,50.74873721320699,5.574697387107806,36.22158328896147,Kepler-9 c
15.323,1.31,6.24658,6.3,4550.0,10.79,44.116734,3273.324,257.4423,1.0,2.4797462882587067,74.79434983710368,5.749909560727306,Kepler-91 b
3.51,1.21,13.749,1.53,5883.0,10.747,41.562940999999995,257.776,64.3,1.0,16.825975910154988,15.141917391920884,2.6438158605752684,Kepler-92 b
2.6,1.21,26.723,1.53,5883.0,10.747,41.562940999999995,106.207,6.1,1.0,26.20533178141831,1.1510522409658865,8.934431256782192,Kepler-92 c
1.569,1.09,4.72674,0.98,5669.0,8.771,38.672354,283.739,3.1783,1.0,12.450488606508493,1.1454439297650734,31.89999376356754,Kepler-93 b
3.51,0.81,2.50806,0.76,4781.0,11.181,47.497147999999996,216.094,10.84,1.0,9.53094267523671,5.881803066767313,56.19668135091331,Kepler-94 b
3.42,1.08,11.5231,1.41,5699.0,11.21,44.398037,178.832,13.0,1.0,15.626588956643038,3.5025815486503444,11.567999869521488,Kepler-95 b
2.67,1.0,16.2385,1.02,5690.0,9.26,40.525141,57.524,8.46,1.0,26.464250385425068,2.1401238666561957,29.964089995241764,Kepler-96 b
1.48,0.94,2.58664,0.98,5779.0,11.744000000000002,48.673431,767.964,3.51,1.0,7.928719075857317,1.7069746365807066,1.1877243512198072,Kepler-97 b
1.99,0.99,1.54168,1.11,5539.0,11.672,37.964506,1107.389,3.55,1.0,5.044065767744118,1.9817886082076357,18.330801761478593,Kepler-98 b
1.48,0.79,4.60358,0.73,4782.0,11.368,41.300049,108.042,6.15,1.0,14.751826489937644,2.771249793983474,0.8812306365568705,Kepler-99 b
1.39,0.62,1.4015,0.6,3800.0,7.941,-60.06518199999999,154.21406351962295,4.6,1.0,7.492105364085801,3.621453015918826,7.8073622393997715,L 168-9 b
1.35,0.31,3.6904,0.31,3412.0,7.933,-68.313,12.4,2.42,1.0,21.946755601418282,2.1901151026849037,26.817915236319283,L 98-59 c
1.57,0.31,7.4512,0.31,3412.0,7.933,-68.313,4.85,2.31,1.0,35.0594834707234,1.6540398208375175,231.85977109181837,L 98-59 d
1.7269999999999999,0.18,24.736959,0.21,3216.0,9.612,-15.271532,0.503,6.98,1.0,96.08706072992872,4.813660976950952,58.481988848959105,LHS 1140 b
1.2819999999999998,0.18,3.777931,0.21,3216.0,9.612,-15.271532,6.16,1.81,1.0,27.453858038128686,2.3352286741476003,26.025546783527805,LHS 1140 c
1.38,0.26,5.35882,0.28,3337.0,7.294,-16.593372,5.9621850887989885,2.2,1.0,29.383827101049025,1.976975297453957,43.8166474776237,LTT 1445 A b
9.976,0.87,3.91405,0.82,5000.0,16.211,-42.979908,175.1454061716613,257.431,1.0,12.171365572597928,114.82146120845725,3.8270485025938554,Lupus-TR-3 b
16.814,1.72,2.14878,2.1,7554.0,7.819,10.738873,8451.697907715305,1175.971,1.0,3.9992693230239453,406.65942926038093,76.86832627986325,MASCARA-1 b
17.15,1.75,2.82406,1.92,7800.0,7.837000000000001,-66.113858,5514.794060600125,985.273,1.0,5.278654403112888,307.4848763864384,103.81238399931757,MASCARA-4 b
14.908,0.62,2.647298,0.57,3916.0,12.702,-36.630787,65.3,258.07796,1.0,12.050916873467568,164.36374603252216,104.44147678656122,NGTS-1 b
13.507,0.7,0.7668944,0.7,4600.0,12.392000000000001,-25.594896,928.7959526524826,687.14846,1.0,4.473569407815779,609.9916345811,43.01734735699829,NGTS-10 b
17.878,1.64,4.511164,1.7,6478.0,10.055,-31.202070000000003,1150.2350230282614,235.1942,1.0,7.972366717153693,65.56695586828224,152.91937028191825,NGTS-2 b
16.589000000000002,1.02,1.6753728,0.93,5600.0,13.280999999999999,-35.706394,988.3443859099262,756.4354,1.0,6.427181699156372,402.64140002201367,27.661992549924527,NGTS-3 A b
3.18,0.75,1.3373508,0.84,5143.0,11.584000000000001,-30.811803,950.8873302649183,20.6,1.0,5.52671655552093,14.509811861853507,21.121923613645937,NGTS-4 b
12.732999999999999,0.66,3.3569866,0.74,4987.0,12.117,5.605373999999999,208.2561495869047,72.78307,1.0,11.1039754462861,41.07728467506131,237.78331199460936,NGTS-5 b
14.863,0.77,0.882059,0.75,4730.0,12.222000000000001,-30.399345,928.2154258816942,425.57437000000004,1.0,4.731475158478116,338.3760528334224,87.17001943389624,NGTS-6 b
12.218,0.89,2.4997,0.98,5241.0,12.14,-14.068292000000001,503.0,295.5819,1.0,7.610123105198508,150.78994602343772,37.04857733039496,NGTS-8 b
11.994000000000002,1.34,4.43527,1.38,6330.0,11.712,-19.347314,729.0,921.707,1.0,9.078171519515697,295.6651811202075,7.633583060880104,NGTS-9 b
11.422,0.85,4.0144463,0.83,5040.0,14.7,-61.405639,181.90188478220065,174.8065,1.0,12.135038177227617,78.52119970013591,16.71496651160027,OGLE-TR-111 b
12.665999999999999,1.14,3.9791,1.14,5924.0,15.453,-61.095257,544.9532150064645,320.995,1.0,9.686104802678859,118.90969522706968,6.1197515536490155,OGLE-TR-182 b
15.244000000000002,1.33,3.67724,1.64,6325.0,13.767000000000001,-62.455601,1469.1690705168535,327.351,1.0,6.724869250073086,112.3369003792854,14.079813498848184,OGLE-TR-211 b
18.046,1.52,2.4855335,1.53,6933.0,13.508,-61.146263,2846.764001562164,1430.175,1.0,5.804507027345548,511.6081257567222,8.16567681810979,OGLE2-TR-L9 b
10.548,0.69,3.1606296,0.59,4400.0,15.171,-66.58111600000001,84.39619899627161,734.16,1.0,13.578211928086498,410.4094079104931,4.121258434498876,POTS-1 b
12.812000000000001,0.84,1.4200242,0.8,5013.0,10.999,65.162041,666.3912668834931,411.27202,1.0,6.272337726150437,263.28628832680334,82.09325612002434,Qatar-1 b
17.295,1.16,1.645321,1.25,6124.0,11.754000000000001,69.570836,2401.007940400665,233.92288,1.0,4.931422808399361,114.97436322002923,141.51447860577136,Qatar-10 b
14.056,0.74,1.33711647,0.78,4645.0,11.35,-6.804028,550.5849094419866,792.635,1.0,5.924585321913988,563.3516057781716,47.99128475873631,Qatar-2 b
12.285,1.15,2.5079204,1.27,6007.0,11.600999999999999,36.212971,1330.0,1369.8473,1.0,6.41013565052208,588.4183378714656,7.745558651629463,Qatar-3 b
12.722000000000001,0.9,1.8053564,0.85,5215.0,12.03,44.027640999999996,614.0,1938.763,1.0,7.089240440125679,1094.1896029866991,9.192653734015005,Qatar-4 b
12.408,1.13,2.8792319,1.08,5747.0,11.347999999999999,42.061333000000005,669.0,1373.0256,1.0,8.216420385951727,569.8816080152342,10.453504791922464,Qatar-5 b
11.904000000000002,0.82,3.506195,0.72,5052.0,9.712,22.152611,169.53787166604687,212.31044,1.0,12.629669735602123,102.18816735020869,202.2984702883259,Qatar-6 b
19.055,1.41,2.032046,1.56,6387.0,11.859000000000002,37.021825,2931.692588446482,597.5204,1.0,4.85437465214701,240.3325904291575,47.64727176769205,Qatar-7 b
14.404000000000002,1.03,3.71495,1.31,5738.0,10.296,70.52708299999999,742.7255135743216,117.91493,1.0,7.784049518580209,47.8200662960509,215.51551505925562,Qatar-8 b
11.31,0.72,1.540731,0.7,4309.0,11.835,60.964119,276.85369267340246,378.2177,1.0,7.189960451241681,261.13300225300077,43.817336146039914,Qatar-9 b
16.814,0.68,8.350381,0.69,4250.0,9.055,-41.437636,27.778700638800412,309.56642,1.0,22.081093154489228,126.40463230048954,366.5410255202468,TOI-1130 c
2.7260000000000004,0.86,4.65382,0.85,5320.0,9.466000000000001,-66.67581899999999,185.0,9.5,1.0,13.127522601657036,4.030620979075788,49.3732698235579,TOI-125 b
2.759,0.86,9.15059,0.85,5320.0,9.466000000000001,-66.67581899999999,77.59,6.63,1.0,20.60356876485843,2.2453396510861867,59.475636703702335,TOI-125 c
2.93,0.86,19.98,0.85,5320.0,9.466000000000001,-66.67581899999999,26.7,13.6,1.0,34.67688217636531,3.550247498078475,26.767800322510222,TOI-125 d
3.42,0.97,2.1097019,0.9,5397.0,10.141,-43.436644,860.0,22.4,1.0,7.615959516701465,11.417657590893713,36.570454466211466,TOI-132 b
14.067,1.35,5.857487,1.53,6255.0,10.324000000000002,-73.606153,650.9188528083233,797.7533,1.0,9.88074921393639,232.09164304894747,20.776300095451358,TOI-150.01
16.69,1.44,4.231306,1.65,6495.0,10.404000000000002,-71.895528,1300.6166011021478,387.7526,1.0,7.536719253621132,120.43113047029782,70.3424081257135,TOI-163 b
10.817,1.13,9.47725,1.78,5645.0,10.135,-26.692858,299.0,1722.6386,1.0,11.031219654874592,480.6529552853158,3.0117667381822697,TOI-172 b
11.29,0.87,34.556,0.84,5026.0,10.759,-63.260056000000006,10.1,200.0,1.0,50.754194217834794,43.16116804980859,41.2441745477804,TOI-216.01
7.69,0.87,17.089,0.84,5026.0,10.759,-63.260056000000006,25.9,30.0,1.0,31.7395472069675,8.18691070435459,109.87633274965206,TOI-216.02
1.0859999999999999,0.08,1.51087081,0.12,2559.0,11.354000000000001,-5.041274,4.25,0.85,1.0,19.901972980609724,2.555840069790413,43.22837206908054,TRAPPIST-1 b
1.056,0.08,2.4218233,0.12,2559.0,11.354000000000001,-5.041274,2.27,1.38,1.0,27.258767407385136,3.5455922912818885,20.917316036450238,TRAPPIST-1 c
0.772,0.08,4.04961,0.12,2559.0,11.354000000000001,-5.041274,1.143,0.41,1.0,38.401958915472186,0.8875033120023255,23.17596102666793,TRAPPIST-1 d
0.9179999999999999,0.08,6.099615,0.12,2559.0,11.354000000000001,-5.041274,0.662,0.62,1.0,50.45987778613086,1.1707964781802862,22.480690877498542,TRAPPIST-1 e
1.045,0.08,9.20669,0.12,2559.0,11.354000000000001,-5.041274,0.382,0.68,1.0,66.39676579544391,1.1194334116231206,26.35802665928511,TRAPPIST-1 f
1.127,0.08,12.35294,0.12,2559.0,11.354000000000001,-5.041274,0.258,1.34,1.0,80.77149720056944,2.000039379990636,15.211928663404153,TRAPPIST-1 g
12.665999999999999,1.04,3.03007,0.85,5230.0,10.294,36.632629,281.37868006623495,266.9772,1.0,10.506461110287745,115.13788416362557,120.71541407241916,TrES-1 b
15.244000000000002,1.36,2.47063,1.12,5850.0,10.232000000000001,49.316402000000004,903.864,473.5667,1.0,7.610197295319873,182.8113535970762,92.4102976783756,TrES-2 b
14.975,0.93,1.30618581,0.83,5650.0,11.015,37.546154,1209.0021817702568,607.03,1.0,5.915371532112168,373.36796479830133,95.05488274272024,TrES-3 b
18.046,1.08,3.55395,1.66,6200.0,10.583,37.211849,1670.9278664399797,247.9074,1.0,6.059031378804639,98.8599529802492,134.71319102301925,TrES-4 b
13.384,0.9,1.48224686,0.87,5171.0,12.110999999999999,59.448788,804.7975040761378,568.9157,1.0,6.073016187575853,342.8966561913612,35.9357340640638,TrES-5 b
16.623,1.24,2.5199454,1.47,6252.0,10.585999999999999,31.989990000000002,1954.250679484355,271.415,1.0,5.697003371637996,110.6979374402234,127.36153160497012,WASP-1 b
12.106,0.75,3.0927616,0.7,4675.0,10.603,31.462852,147.42081079682774,1001.12,1.0,11.597984027283852,533.2288816101996,30.583909200147552,WASP-10 b
14.908,0.77,2.84938,1.57,6900.0,9.927999999999999,-64.027039,3857.213797738294,400.4658,1.0,4.939238521766939,215.39651687811477,87.59823344577951,WASP-100 b
16.029,1.41,3.58572,1.31,6380.0,9.334,-23.48621,965.2721048559182,162.0933,1.0,8.441413083513503,53.95239333862159,359.2589333031306,WASP-101 b
17.127,1.22,0.925542,1.44,6110.0,11.1,7.183352,6574.4705721782975,473.547,1.0,2.966543364684917,272.63085728755175,88.93127555733841,WASP-103 b
12.745,1.08,1.7554137,0.96,5475.0,10.36,7.435026,870.3544777761346,404.263,1.0,6.546645681747125,203.9414550532964,81.91635256560367,WASP-104 b
10.761,0.89,7.87288,0.9,5070.0,10.456,-50.659027,86.52687759595038,572.094,1.0,17.804881034832032,199.10401985706702,21.2974077635042,WASP-105 b
11.433,0.93,9.28971,1.31,6055.0,10.472000000000001,-5.0794120000000005,290.45578412159614,514.8846,1.0,13.86075713094309,164.67881566106166,17.998305940012692,WASP-106 b
10.536,0.69,5.72149,0.66,4430.0,9.378,-10.146149000000001,49.188496415968274,38.1396,1.0,18.029112653125157,17.494070653343044,795.3580360073026,WASP-107 b
12.442,1.42,3.72247,0.89,4800.0,10.015,30.673594,135.16061135471554,251.0857,1.0,12.768976115294995,82.1491734174507,105.05449541102955,WASP-11 b
15.793,1.32,4.54216875,1.61,5890.0,10.636,46.960117,807.4549721457346,150.96925,1.0,7.866292779347192,48.52907039092785,128.25276609488043,WASP-113 b
15.009,1.29,1.5487743,1.43,5940.0,13.93,10.463482,2808.748754686659,562.24127,1.0,4.2895834112439575,262.69434261712837,11.225926799612843,WASP-114 b
11.882,1.29,10.02165,1.22,6040.0,9.142999999999999,-50.284519,181.25680627679532,95.349,1.0,17.459242176246494,23.90711161557904,206.17686264036882,WASP-117 b
16.141,1.32,4.0460435,1.7,6410.0,10.087,2.702824,1473.3716167390437,163.36462,1.0,6.896973907881506,54.577761688412465,169.8427618720535,WASP-118 b
15.693,1.02,2.49979,1.2,5650.0,10.924000000000001,-65.193855,1000.0548563034286,390.9309,1.0,6.504046801555847,182.10249375138594,80.81554281534727,WASP-119 b
21.712,1.43,1.09142,1.66,6360.0,10.477,29.672290999999998,7405.773511614875,465.62095,1.0,3.0285007941881656,228.24172210637386,190.3167069534399,WASP-12 b
16.511,1.39,3.6112706,1.87,6450.0,10.148,-45.89822,2054.80770056224,1541.4755,1.0,5.913335372931694,516.7620344936803,16.823896754894363,WASP-120 b
20.905,1.35,1.2749255,1.46,6459.0,9.625,-39.097393,5147.190990869211,375.99289,1.0,3.7466584233156315,181.84974711847588,367.6133276438782,WASP-121 b
14.773,1.17,2.9776412,1.28,5740.0,11.235999999999999,-32.861129999999996,876.0309916660783,285.72917,1.0,7.1723706231223385,114.58393537017126,67.9352140213491,WASP-123 b
13.899000000000001,1.07,3.37265,1.02,6050.0,11.65,-30.749671999999997,617.1773521638875,190.698,1.0,9.493020800372781,77.86645064715125,101.07417005089609,WASP-124 b
15.356,1.08,4.178062,1.39,5620.0,9.092,-3.835064,637.4775205241777,57.2094,1.0,8.060070998057943,21.61608866225219,801.1005709101856,WASP-127 b
10.424000000000001,1.0,5.748145,0.9,5900.0,10.725,-42.063927,223.320436670309,317.83,1.0,15.008540541846534,113.65873899674624,39.02014906448959,WASP-129 b
13.675,0.72,4.35301,1.37,5950.0,9.442,33.882439,965.2507237968144,114.4188,1.0,7.341968841689123,55.880852107050444,274.93942606528293,WASP-13 b
9.976,1.04,11.55098,0.96,5625.0,9.896,-42.475273,80.64750336160753,390.9309,1.0,22.701171179542246,107.92498897697895,27.75288228093971,WASP-130 b
13.675,1.06,5.322023,1.53,6030.0,8.895,-30.583567,750.6167072110823,85.8141,1.0,8.55114330266424,30.286308604718933,355.0819152460683,WASP-131 b
9.752,0.8,7.133521,0.74,4775.0,10.257,-46.15918,56.359099994001916,130.3103,1.0,19.56876423363331,50.319303644776646,101.3475867193499,WASP-132 b
13.562999999999999,1.16,2.176423,1.44,5700.0,11.555,-35.796555,1646.8992349906252,368.6828,1.0,5.158398280771832,165.07588432652423,32.545405470592144,WASP-133 b
14.572000000000001,0.98,1.4013794,0.96,5675.0,11.581,29.879107,1447.393427970656,603.877,1.0,5.454275957527753,350.3722583684945,53.04527284291875,WASP-135 b
15.468,1.41,5.215357,2.21,6260.0,9.016,-8.926325,1545.1219848620194,479.9233,1.0,6.423414593261577,140.98782038225283,49.89078143959621,WASP-136 b
12.218,1.22,3.634433,1.36,6272.0,10.782,-0.463922,1051.0392346671458,387.7526,1.0,7.818101578696295,141.4989203635481,32.359817590358865,WASP-138 b
8.967,0.92,5.924262,0.8,5310.0,10.982000000000001,-41.302147,117.55998455406468,37.18611,1.0,16.75552173941252,13.917502123442665,203.31956480764887,WASP-139 b
15.468,1.62,2.24375,1.4,6475.0,8.869,21.894714,1992.1019209432434,2809.6172,1.0,6.052327802541037,996.6962823853662,24.213672283437198,WASP-14 b
16.141,0.9,2.2359835,0.87,5260.0,9.609,-20.451092000000003,498.043610080068,775.5052,1.0,7.987970929596257,407.5529367501592,129.81307629424123,WASP-140 b
13.562999999999999,1.25,3.310651,1.37,5900.0,11.499,-17.115154,930.6013117201944,854.9627,1.0,7.352260169081484,316.6794456456985,13.7944186976192,WASP-141 b
17.15,1.33,2.052868,1.64,6010.0,11.725999999999999,-23.946169,2605.406423802849,266.9772,1.0,4.559422917246392,111.26790783565087,72.6160930093439,WASP-142 b
9.527999999999999,0.81,2.2783152,0.81,5200.0,11.487,-40.048443,431.43364717724376,139.8452,1.0,8.387805565287387,78.34960291008468,69.39843104985646,WASP-144 b
10.088,0.76,1.7690381,0.68,4900.0,9.843,-58.83614,350.49556328360825,282.8687,1.0,8.263224864459655,179.90667952029438,116.95441950008855,WASP-145 A b
12.498,1.04,4.60273,1.43,5702.0,11.174000000000001,-22.153164,644.3824800949808,87.40325,1.0,8.252418377740314,32.79070137886093,102.66947495137137,WASP-147 b
15.805,1.18,3.7521,1.48,6300.0,9.956,-32.159607,1241.6640499505297,171.6282,1.0,7.25734416226436,63.361632532354896,203.80083287748283,WASP-15 b
12.665999999999999,1.08,4.533471,1.14,5871.0,11.545,0.306743,460.0,98.5273,1.0,10.377341862244661,36.22827434776739,115.45268237501956,WASP-151 b
17.374000000000002,1.34,3.332609,1.73,5914.0,11.408,40.018723,1400.0,123.9537,1.0,5.985138900126847,43.73663424849586,145.30307197627437,WASP-153 b
5.7170000000000005,0.84,3.836169,0.76,4910.0,9.906,2.418,150.0,40.68224,1.0,12.80679584026106,18.699784721133053,92.64385668003428,WASP-156 b
,1.06,3.951623,1.1,5772.0,11.11,,484.46056714633266,182.0,1.0,9.752637944229866,70.93482365804631,,WASP-157 b
11.994000000000002,1.38,3.656333,1.39,6350.0,11.177999999999999,-10.976417,1054.1032297196236,886.7457,1.0,8.002110647386282,297.4735137161305,10.686063080990783,WASP-158 b
15.468,1.41,3.840401,2.11,6120.0,11.309000000000001,-38.968334000000006,1934.9130248520903,174.8065,1.0,5.486189364129451,56.86824529733716,55.29410971909371,WASP-159 b
13.675,1.78,3.1186,1.14,5700.0,9.984,-20.275484,480.2734516525182,394.1092,1.0,9.552215126063057,117.65232947257815,75.43300000361602,WASP-16 b
12.218,0.87,3.7684952,0.87,5298.0,11.591,-27.623163,261.4098132806969,88.35674,1.0,11.185660611183025,39.91058041468458,168.8442015875049,WASP-160 B b
12.812000000000001,1.39,5.4060425,1.71,6400.0,10.09,-11.501,990.0,791.3967,1.0,8.462349454273678,231.921885654058,15.598458179265084,WASP-161 b
11.209000000000001,0.95,9.62468,1.11,5300.0,10.89,-17.657778,115.12182255066644,1652.716,1.0,16.86831042021134,515.0359909341894,4.817029857672723,WASP-162 b
13.472999999999999,0.97,1.6096884,1.01,5500.0,10.673,-10.413056,1200.0,594.3421,1.0,5.6666480877036856,331.5318450573021,55.589926264477285,WASP-163 b
12.644,0.95,1.7771255,0.93,5806.0,11.365,-60.447768999999994,1106.895217157397,676.9779,1.0,6.5282906423250004,370.4843825595846,34.023047109238114,WASP-164 b
14.123,1.25,3.465509,1.75,5599.0,11.439,-17.077572,1158.6731418113447,209.13214,1.0,5.933885180562584,76.29140498529122,42.374807586815884,WASP-165 b
7.062,1.19,5.44354,1.22,6050.0,8.35,-20.982472,440.0,32.10083,1.0,11.314601542383983,10.409782727689626,230.4972783122959,WASP-166 b
16.814,1.08,4.153658,1.12,6000.0,10.777999999999999,-46.821445000000004,541.9051177500548,133.4886,1.0,9.964133741234543,50.536126002702005,306.65300472106935,WASP-168 b
14.617,1.34,5.6114118,2.01,6110.0,10.8,-12.944694,1088.4201958549395,178.30263,1.0,7.290927812213404,52.88278927078114,55.18963610182067,WASP-169 b
20.961,2.28,3.73543,1.49,6550.0,10.509,-28.061733,953.5264074138015,247.9074,1.0,8.951893587667046,59.08400264749147,235.63546376163129,WASP-17 b
12.285,0.93,2.34478022,0.94,5600.0,11.133,-20.720444,680.0,508.528,1.0,7.714901507706537,257.3609837902208,40.147691768033496,WASP-170 b
10.985,1.17,3.8186244,1.64,5965.0,11.422,-44.088694,1203.7473537998803,344.52772000000004,1.0,6.607724036382337,127.16915873955371,14.02347548561055,WASP-171 b
17.598,1.49,5.477433,1.91,6900.0,10.312000000000001,-47.237583,1538.0667229188261,149.3801,1.0,7.821846107256987,41.612779580294344,173.78318781009108,WASP-172 b
13.450999999999999,1.05,1.38665318,1.11,5800.0,10.374,-34.611278999999996,1920.0,1172.7927,1.0,4.793078234129848,652.1631982793725,30.54218360928657,WASP-173 A b
13.54,1.21,3.0652907,1.2,6229.0,11.765,-34.122306,1004.5133234550235,314.6517,1.0,7.887828957521682,122.19866562475907,43.831451173552544,WASP-175 b
17.71,0.88,3.071722,0.89,5017.0,10.654000000000002,-1.834639,286.7242648206064,161.45764,1.0,9.57755493594356,77.48066981019046,423.65924485800645,WASP-177 b
20.288,2.07,3.3448285,1.67,9360.0,9.775,-42.704944,6172.531615703634,527.5978,1.0,7.1848666076655965,139.1389252531731,178.74385773783894,WASP-178 b
13.899000000000001,1.3,3.409264,1.19,6600.0,10.113999999999999,-1.98275,1029.9882636593682,286.047,1.0,8.74521330077818,102.21284313912896,114.14605840378606,WASP-180 A b
13.270999999999999,1.04,4.5195064,0.96,5839.0,11.639000000000001,3.1330560000000003,327.2089363132453,95.03116999999999,1.0,12.144036002652513,35.869943993449986,170.9394097245378,WASP-181 b
9.527999999999999,1.08,3.3769848,1.34,5638.0,10.831,-41.820889,797.0047827223157,47.03884,1.0,7.254681540153214,19.08014107537021,118.88793480251286,WASP-182 b
16.477,0.78,4.1117771,0.87,5313.0,11.859000000000002,-0.737139,253.1440002210523,159.55066000000002,1.0,11.431270091153445,75.29096541417526,201.0817842594548,WASP-183 b
14.908,1.23,5.1817,1.65,6000.0,11.59,-30.348139,803.0553589143636,181.1631,1.0,8.18518372579361,58.41971463958004,55.08589336938506,WASP-184 b
14.011,1.12,9.38755,1.5,5900.0,9.873,-19.542278,299.0757644594495,311.4734,1.0,12.96916710674254,87.701841249106,55.43483109458142,WASP-185 b
15.603,0.9,0.78883899,1.0,5568.0,10.911,-45.659191,3314.2843423568893,339.76027,1.0,3.4697824356783533,252.69616316606198,178.64163271794828,WASP-19 b
12.89,1.35,5.367753,1.6,6400.0,10.859000000000002,-40.573433,876.5021935144167,317.83,1.0,8.914194749322089,95.19746525228724,30.891973697338297,WASP-190 b
13.787,1.09,2.8786765,1.32,5910.0,11.493,-38.744528,1148.2293935042248,731.009,1.0,6.641394914557334,310.8073555683562,19.292095859669526,WASP-192 b
12.117,0.9,2.152175,0.87,5180.0,10.166,6.429536,492.0,295.89973,1.0,7.787100879774566,157.49770107491128,111.07771861918307,WASP-2 b
